source,target,value
Khazix,Teemo,6.312659890755722
Ekko,Yone,9.532816341970872
Yone,Ekko,4.655244077033205
Jayce,MissFortune,13.529198404062386
MissFortune,Jayce,1.1969706694050446
Sylas,Khazix,6.209436940887564
Khazix,Sylas,4.8952499481435385
TahmKench,Jinx,5.385315533980582
Jinx,TahmKench,3.1665328695031665
Irelia,Amumu,5.231091144070405
Amumu,Irelia,7.157292017514314
Riven,Amumu,5.2668416447944
Amumu,Riven,2.534523408555069
Shen,Caitlyn,8.065506653019447
Caitlyn,Shen,2.073138647724283
Nocturne,Sylas,5.043830074173972
Sylas,Nocturne,3.280126293632696
Kayle,Ashe,5.482549102727145
Ashe,Kayle,3.0472001884866096
XinZhao,Jhin,9.844816883923029
Jhin,XinZhao,3.4393025979095286
Malzahar,Jhin,9.811859966658728
Jhin,Malzahar,1.7868760029492128
Zilean,Jhin,11.18680530656149
Jhin,Zilean,1.3531682352430932
Swain,Zed,7.839746361147139
Zed,Swain,2.9845833104734734
Gragas,Yone,10.154193305754044
Yone,Gragas,1.2469403777767516
Karma,Khazix,6.465268424090821
Khazix,Karma,2.323169466915578
Kindred,Vex,7.510109763142692
Vex,Kindred,1.7640274102720672
MonkeyKing,Jhin,10.250061896509036
Jhin,MonkeyKing,1.7955501583033353
Irelia,Ashe,5.56341928734076
Ashe,Irelia,7.099662294824471
Vi,Ezreal,7.738507738507739
Ezreal,Vi,1.900709219858156
Mordekaiser,Ashe,5.417607223476298
Ashe,Mordekaiser,4.523678630330637
Sion,Jhin,10.31390134529148
Jhin,Sion,2.3940668777377803
XinZhao,Leona,5.251396648044693
Leona,XinZhao,3.6782608695652175
Blitzcrank,Graves,5.716798592788039
Graves,Blitzcrank,3.9432774702358384
KogMaw,Lulu,20.262390670553938
Lulu,KogMaw,6.2746868299289025
Poppy,Vayne,7.663551401869159
Vayne,Poppy,1.6543693797555916
Nautilus,Kaisa,6.180886974741008
Kaisa,Nautilus,4.577586206896552
Velkoz,Khazix,6.386723661051044
Khazix,Velkoz,1.7562054898707047
Fizz,Leona,5.574912891986063
Leona,Fizz,2.9217391304347826
Nocturne,Teemo,6.378961564396493
Teemo,Nocturne,3.1781226903178124
Samira,Teemo,6.448701233577374
Teemo,Samira,4.320365517704764
Sona,LeeSin,6.908237747653806
LeeSin,Sona,1.740901327026672
Camille,Nami,6.547516755456264
Nami,Camille,3.355350066050198
Leblanc,Nami,5.558643690939411
Nami,Leblanc,3.522677234698371
Shen,Katarina,6.489252814738997
Katarina,Shen,2.284190805591584
Blitzcrank,Caitlyn,8.39929639401935
Caitlyn,Blitzcrank,4.019994738226782
Karma,Jinx,5.233788724263999
Jinx,Karma,2.4261885648024264
Ashe,Morgana,7.131076729757324
Morgana,Ashe,5.401546698393813
FiddleSticks,Zed,8.702702702702702
Zed,FiddleSticks,1.766609974214078
Rell,Yasuo,13.738959764474975
Yasuo,Rell,0.8881276366289212
Rell,MissFortune,16.43768400392542
MissFortune,Rell,1.0750272768115012
Mordekaiser,Jhin,10.223852520692251
Jhin,Mordekaiser,4.71440343496552
Malzahar,Nami,5.6442010002381515
Nami,Malzahar,2.0871862615587844
Evelynn,Ezreal,7.541534440918425
Ezreal,Evelynn,2.292198581560284
Blitzcrank,Teemo,6.695250659630607
Teemo,Blitzcrank,4.091916952227374
Velkoz,Sett,5.984410359567513
Sett,Velkoz,1.7339355966778376
Chogath,MasterYi,6.492124308216263
MasterYi,Chogath,2.0782229490324338
Zac,Vayne,7.908912830558276
Vayne,Zac,1.861886096379986
Zac,Yone,9.622918707149854
Yone,Zac,1.8149909943194937
Zac,Lucian,8.741429970617041
Lucian,Zac,1.904711092141066
Zac,Nami,6.341821743388834
Nami,Zac,2.280933509467195
Trundle,Vex,6.3140692319120495
Vex,Trundle,2.883506343713956
Leona,Khazix,6.28695652173913
Khazix,Leona,4.998962870773698
Evelynn,Jinx,5.002800074668658
Jinx,Evelynn,2.3905093212023902
Camille,Yuumi,6.753737755628114
Yuumi,Camille,2.647712726537762
Evelynn,Irelia,7.653537427664737
Irelia,Evelynn,2.523232198904548
Aatrox,Nami,5.422420796100731
Nami,Aatrox,2.3513870541611626
Nidalee,Yone,9.553398058252426
Yone,Nidalee,1.1361012330854847
Vex,Kaisa,5.03426284008413
Kaisa,Vex,6.396551724137931
JarvanIV,Nami,5.59775429326288
Nami,JarvanIV,2.9854689564068693
Graves,Brand,5.058011678167892
Brand,Graves,6.025837925738549
Kayle,Khazix,6.231454005934718
Khazix,Kayle,3.0491599253266957
Alistar,Vex,6.458616010854818
Vex,Alistar,1.6147635524798154
Lillia,Jhin,10.525555876407738
Jhin,Lillia,3.161729626577612
Leblanc,Vayne,7.462479155086159
Vayne,Leblanc,3.0954576896472217
DrMundo,Khazix,6.136235691499343
Khazix,DrMundo,2.260941713337482
FiddleSticks,Vayne,7.45945945945946
Vayne,FiddleSticks,1.5909614941203596
Camille,Vex,6.289740505241451
Vex,Camille,2.4832078159983717
Rammus,Jhin,10.006435006435007
Jhin,Rammus,1.3488311575660321
Soraka,Jax,5.068694144324396
Jax,Soraka,3.4292933850735494
Lissandra,Caitlyn,9.047005795235028
Caitlyn,Lissandra,1.4785582741383847
DrMundo,Ashe,5.85475699005442
Ashe,DrMundo,2.4503259247624283
Hecarim,Vayne,7.6923076923076925
Vayne,Hecarim,2.3172700023057415
Xayah,Ekko,5.102389078498294
Ekko,Xayah,2.8276905617552486
Senna,Ashe,5.54935578776504
Ashe,Senna,4.295923977067463
Nunu,Irelia,6.986396126354623
Irelia,Nunu,1.8647301372392147
MonkeyKing,Ashe,6.065857885615252
Ashe,MonkeyKing,1.9241341396371632
FiddleSticks,Jhin,10.08108108108108
Jhin,FiddleSticks,1.6177299735438262
Fizz,Pyke,5.1103368176538915
Pyke,Fizz,2.7974568574023615
Nami,Khazix,6.191105239982387
Khazix,Nami,4.860678973933485
Braum,Teemo,6.858526089295321
Teemo,Braum,1.7133642410804273
Poppy,Vex,6.381842456608812
Vex,Poppy,1.621548273288554
Ornn,MissFortune,14.077860794337397
MissFortune,Ornn,1.148835119697067
Ziggs,Yone,9.22776693615835
Yone,Ziggs,1.528656537200388
Malzahar,Yuumi,6.358656823053107
Yuumi,Malzahar,1.798827730243212
Cassiopeia,Vayne,7.463785907193715
Vayne,Cassiopeia,1.7523633848282223
Nunu,Yone,10.214433940511874
Yone,Nunu,2.0459058790929663
Ahri,Amumu,5.276830654327001
Amumu,Ahri,2.736611653755473
Rammus,Vayne,8.043758043758045
Vayne,Rammus,1.44108830989163
Vi,Vex,7.0686070686070686
Vex,Vi,2.0761245674740483
Ahri,Shaco,5.000811820100666
Shaco,Ahri,3.0131089806300135
