id,group
MissFortune,2
Viego,2
Vex,1
Jinx,3
Lux,2
Ezreal,6
Yuumi,4
Graves,1
Lulu,1
LeeSin,1
Thresh,3
Ekko,4
Irelia,4
Kaisa,3
Jhin,1
Lucian,1
Leona,3
Samira,4
TwistedFate,1
MasterYi,5
Yasuo,5
Amumu,5
Vayne,5
Sylas,3
Xerath,1
Aphelios,3
Malphite,5
Leblanc,1
Kayn,5
Katarina,2
Nidalee,6
Blitzcrank,4
Fiora,2
Nautilus,3
Caitlyn,2
Sett,3
Yone,4
Darius,2
Nami,1
JarvanIV,2
Morgana,2
Karma,6
Shaco,6
Kennen,6
Teemo,4
Diana,5
Poppy,2
